There is some problem with the file url: {0},有一些問題與文件的URL：{0},
There is {0} with the same filters already in the queue:,队列中已经有{0}个具有相同过滤条件的过滤器：,
There must be atleast one permission rule.,有至少要包含一個允許規則。,
There should remain at least one System Manager,應該保持至少一個系統管理器,
There was an error building this page,建立此页面时发生错误,
There was an error saving filters,保存过滤条件时出错,
There were errors,有錯誤,
There were errors while creating the document. Please try again.,創建文檔時出錯。請再試一次。,
There were errors while sending email. Please try again.,還有在發送電子郵件是錯誤的。請再試一次。,
"There were some errors setting the name, please contact the administrator",有一些錯誤設定的名稱，請與管理員聯絡,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,這些值將在交易中自動更新，也將是有益的權限限制在含有這些值交易這個用戶。,
Third Party Apps,第三方應用,
Third Party Authentication,第三方認證,
This Currency is disabled. Enable to use in transactions,公司在以下倉庫失踪,
This Kanban Board will be private,這看板私會,
This Month,本月,
This Quarter,本季,
This Week,本周,
This Year,本年,
This action is only allowed for {},此操作仅适用于{},
This cannot be undone,不可撤销,
This card will be available to all Users if this is set,如勾选，所有用户均可查看此数字卡,
This chart will be available to all Users if this is set,如勾选，所有用户可查看此统计图表,
This document cannot be reverted,此单据无法还原,
This document has been modified after the email was sent.,發送電子郵件後，此文檔已被修改。,
This document has been reverted,单据已被还原,
"This document is already amended, you cannot ammend it again",该文档已被修改，您无法再次对其进行修改,
This document is currently queued for execution. Please try again,這份文件目前正在排隊等待執行。請再試一次,
This email is autogenerated,此電子郵件是自動生成的,
This feature is brand new and still experimental,此功能是全新的，仍處於試驗階段,
This form has been modified after you have loaded it,這種形式已被修改，你已經裝好了之後，,
This form is not editable due to a Workflow.,此表单因工作流状态不能被编辑。,
This format is used if country specific format is not found,此格式用於如果找不到特定國家的格式,
This goes above the slideshow.,這正好幻燈片上面。,
This is a background report. Please set the appropriate filters and then generate a new one.,此报表是后台运行报表，请设置恰当的过滤条件并点击右上角生成新报表按钮获取报表结果,
This is a top-10 common password.,這是一個前10名的通用密碼。,
This is a top-100 common password.,這是一個頂100公共密碼。,
This is a very common password.,這是一個非常普遍的密碼。,
This is a virtual doctype and data is cleared periodically.,这是个虚拟单据，数据会被定期清理,
This is an automatically generated reply,這是一個自動生成的回复,
This is an example Google SERP Preview.,这是Google SERP预览的示例。,
This is similar to a commonly used password.,這類似於一個通常使用的密碼。,
This is the number of the last created transaction with this prefix,這就是以這個前綴的最後一個創建的事務數,
This link has already been activated for verification.,此链接已激活以进行验证。,
This link is invalid or expired. Please make sure you have pasted correctly.,此鏈接是無效或過期。請確保你已經正確粘貼。,
This may get printed on multiple pages,可能会打印多页,
This month,這個月,
This report was generated on {0},此報告是在{0}上生成的,
This report was generated {0}.,报表{0}已生成。,
This request has not yet been approved by the user.,此请求尚未得到用户的批准。,
This site is running in developer mode. Any change made here will be updated in code.,本站点已设置开发者模式参数，单据修改会同步到代码中,
This title will be used as the title of the webpage as well as in meta tags,该标题将用作网页以及元标记的标题,
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish",当您发布页面时，它将自动生成，也可以根据需要自己输入路线,
This will be shown in a modal after routing,路由后将在模式中显示,
This will be shown to the user in a dialog after routing to the report,路由到报告后，这将在对话框中显示给用户,
This will log out {0} from all other devices,這將從所有其他設備註銷{0},
This will permanently remove your data.,这将彻底删除您的数据。,
Throttled,節流,
Thumbnail URL,縮略圖網址,
Thursday,星期四,
Time,時間,
Time Format,时间格式,
Time Interval,时间间隔,
Time Series,时间序列,
Time Series Based On,时间跨度字段,
Time Taken,运行时间,
Time Zone,時區,
Time Zones,時區,
Time format,时间格式,
Time in Queries,查询执行时长,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,在服務器上保留QR碼圖像的秒數。最小： <strong>240</strong>,
Time series based on is required to create a dashboard chart,创建统计图表需定义时间跨度字段,
Time {0} must be in format: {1},时间{0}必须采用以下格式：{1},
Timeline,日志记录,
Timeline DocType,時間軸的DocType,
Timeline Field,時間軸場,
Timeline Links,时间线链接,
Timeline Name,時間軸名稱,
Timeline field must be a Link or Dynamic Link,時間軸字段必須是一個鏈接或動態鏈接,
Timeline field must be a valid fieldname,時間軸場必須是有效的字段名,
Timeout,超时,
Timeseries,时间序列,
Timespan,時間跨度,
Timestamp,時間戳,
Title,標題,
Title Field,標題字段,
Title Prefix,標題前綴,
Title field must be a valid fieldname,標題字段必須是有效的字段名,
Title of the page,页面标题,
To,收件人,
To Date,结束日期,
To Date Field,截止日期字段,
To Do,待辦事項,
To User,给用户,
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","要在主题中增加动态内容, 可使用 jinja 变量/标签，比如

<div><pre><code>{{ doc.name }} 已发货</code></pre></div>",
To and CC,收件人和抄送,
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.",要配置自动重复，请从{0}启用“允许自动重复”。,
To enable it follow the instructions in the following link: {0},要启用它，请遵循以下链接中的说明：{0},
"To get the updated report, click on {0}.",要获取已更新报表，请单击{0}。,
To manage your authorized third party apps,管理已授权的第三方应用,
"To use Google Calendar, enable {0}.",要使用Google日历，请启用{0}。,
"To use Google Contacts, enable {0}.",要使用Google通讯录，请启用{0}。,
"To use Google Drive, enable {0}.",要使用Google云端硬盘，请启用{0}。,
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","要使用Slack Channel，请添加<a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a> 。",
To version,当前版本,
ToDo,待辦事項,
Today,今天,
Today's Events,今日事件,
Toggle Chart,切換圖表,
Toggle Full Width,切换全屏宽度显示,
Toggle Grid View,切換網格視圖,
Toggle Sidebar,切換邊欄,
Toggle Theme,切换主题,
Token,象徵,
Token Cache,Token缓存,
Token is missing,令牌丟失,
Too Many Requests,请求太多,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour",太多用戶簽約近日，所以報名無效。請嘗試一小時後回來,
Top,顶,
Top Bar Item,頂欄項目,
Top Bar Items,頂欄項目,
Top Center,顶部中间,
Top Left,顶部左侧,
Top Performer,优秀员工,
Top Reviewer,评论员,
Top Right,顶部右侧,
Top {0},最高{0},
Topic,話題,
Total,總計,
Total Subscribers,用戶總數,
Total Views,总访问量,
Total Working Time,总进程时间,
Total number of emails to sync in initial sync process ,郵件的總數在初始同步過程同步,
Totals,總計,
Totals Row,總計行,
Traceback,回溯,
Track Changes,跟踪變化,
Track Email Status,跟踪電子郵件狀態,
Track Field,追踪字段,
Track Seen,軌道看,
Track Views,跟踪視圖,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",跟踪收件人是否已打開您的電子郵件。 <br>注意：如果您要向多個收件人發送郵件，即使有1個收件人閱讀該郵件，也會被視為“已打開”,
Track milestones for any document,跟踪任何单据的里程碑,
Transaction Hash,事務哈希,
Transaction Log,事務日誌,
Transaction Log Report,事務日誌報告,
Transition Rules,過渡規則,
Transitions,轉換,
Translatable,可翻譯,
Translate Link Fields,翻译链接字段,
Translate {0},翻譯{0},
Translated Text,翻譯文本,
Translation,翻譯,
Translations,翻譯,
Trash,垃圾,
Tree,樹,
Tree structures are implemented using Nested Set,树形结构是一种多层结构,
Tree view is not available for {0},树视图不适用于{0},
Trigger Method,觸發方式,
Trigger Primary Action,触发主要操作,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)",像“before_insert”，“after_update”等有效方法觸發（取決於所選的文檔類型）,
Try the new Print Format Builder,尝试新打印格式编辑器,
Try to avoid repeated words and characters,盡量避免重複的單詞和字符,
Try to use a longer keyboard pattern with more turns,嘗試使用更多的匝數較長的鍵盤模式,
Tuesday,星期二,
Two Factor Authentication,雙因素認證,
Two Factor Authentication method,雙因素認證方法,
Type,類型,
Type a reply / comment,输入回复或评论,
Type something in the search box to search,鍵入在搜索框中輸入一些搜索,
Type:,類型：,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,看不見,
URL,網址,
URL for documentation or help,在线帮助网址,
URL of the page,页面网址,
URL to go to on clicking the slideshow image,单击幻灯片图像时要转到的URL,
Unable to find DocType {0},無法找到DocType {0},
Unable to load camera.,無法加載相機。,
Unable to load: {0},無法載入： {0},
Unable to open attached file. Did you export it as CSV?,無法打開附加的文件。你導出為CSV？,
Unable to read file format for {0},無法讀取{0}的文件格式,
Unable to update event,無法更新事件,
Unable to write file format for {0},無法寫入{0}的文件格式,
Unassign Condition,取消分派条件,
Uncaught Server Exception,未捕获的服务器异常,
Unchanged,不变的,
Undo,撤销,
Unfollow,取消关注,
Unhandled Email,未處理的郵件,
Unique,獨特,
Unknown,未知,
Unknown Column: {0},未知專欄： {0},
Unknown User,未知用戶,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",未知文件編碼。嘗試UTF-8，windows-1250訪問，windows-1252訪問。,
Unread,未讀,
Unread Notification Sent,未讀發送通知,
Unselect All,全部取消選擇,
Unshared,非分享,
Unsubscribe,退訂,
Unsubscribe Method,退訂方法,
Unsubscribe Param,退訂參數,
Unsubscribed,退訂,
Untitled Column,无标题栏,
Unzip,拉開拉鍊,
Unzipped {0} files,解压缩{0}个文件,
Unzipping files...,解压缩文件...,
Upcoming Events for Today,近期活動今日,
Update,更新,
Update Details,更新详情,
Update Existing Records,更新现有记录,
Update Field,更新欄位,
Update Series Counter,更新模板当前流水号,
Update Series Number,更新序列號,
Update Settings,更新设置,
Update Translations,更新翻譯,
Update Value,更新值,
Updated,已更新,
Updated Successfully,更新成功,
Updated To A New Version 🎉,更新到新版本🎉,
Updated successfully,更新成功,
Updating,更新,Freeze message while updating a document
Updating global settings,更新全局设置,
Updating {0},更新{0},
"Updating {0} of {1}, {2}",更新{1}，{2}中的{0},
Upload,上載,
Upload file,上传文件,
Upload {0} files,上传了{0}份文件,
Uploaded To Dropbox,上傳到Dropbox,
Uploaded To Google Drive,已上传到Google云端硬盘,
Use % for any non empty value.,将％用作任何非空值。,
Use ASCII encoding for password,使用ASCII編碼作為密碼,
Use HTML,使用HTML,
Use IMAP,使用IMAP,
Use POST,使用POST,
Use Report Chart,使用报告表,
Use SSL,使用SSL,
Use STARTTLS,使用TLS,
Use TLS,使用TLS,
"Use a few words, avoid common phrases.",用幾個字，避免常用短語。,
Use different Email ID,使用别的邮箱账号,
Use of sub-query or function is restricted,子查詢或功能的使用受到限制,
Use this fieldname to generate title,使用該字段名來生成標題,
User,使用者,
User ,用户,
User '{0}' already has the role '{1}',用戶“{0}”已經擁有了角色“{1}”,
User Agent,用户代理,
User Cannot Create,無法建立使用者,
User Cannot Search,無法搜尋使用者,
User Defaults,使用者預設,
User Details,用户详细信息,
User Document Type,用户单据类型,
User Email,用戶電子郵件,
User Emails,用戶電子郵件,
User Field,用户字段,
User Forum,用戶論壇,
User Group,用户组,
User Group Member,用户组成员,
User ID,使用者 ID,
User ID Property,用户ID属性,
User ID of a Blogger,一個博客的用戶ID,
User Id,用户账号,
User Image,使用者圖片,
User Name,用户名,
User Permission,用戶權限,
User Permissions,用戶權限,
User Permissions are used to limit users to specific records.,用戶權限用於將用戶限製到特定的記錄。,
User Permissions created sucessfully,用户权限已成功创建,
User Profile,用户档案,
User Select Document Type,用户选择单据类型,
User Settings,用户设置,
User Social Login,用戶社交登錄,
User Tags,用戶標籤,
User Type,用戶類型,
User Type Module,用户类型模块,
User can login using Email id or Mobile number,用戶可以使用電子郵件ID或手機號登錄,
User can login using Email id or User Name,用戶可以使用電子郵件ID或用戶名登錄,
User does not exist,用户不存在,
User is mandatory for Share,用戶是強制性的分享,
User must always select,用戶必須始終選擇,
User not allowed to delete {0}: {1},用戶不得刪除{0}：{1},
User permission already exists,用戶權限已經存在,
User {0} cannot be deleted,用戶{0}無法刪除,
User {0} cannot be disabled,用戶{0}不能被禁用,
User {0} cannot be renamed,用戶{0}無法重命名,
User {0} does not have access to this document,用户{0}无权访问此单据,
User {0} does not have doctype access via role permission for document {1},用户{0}没有通过单据{1}的角色权限访问doctype,
User {0} has requested for data deletion,用户{0}已请求删除数据,
User {0} is disabled,用戶{0}被禁用,
Username,用戶名,
Username {0} already exists,用戶名{0}已存在,
Users,用戶,
Users assigned to the reference document will get points.,分配给参考文档的用户将获得积分。,
Users with role {0}:,角色{0} 的用戶：,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,使用此控制台可能使攻击者冒充您并窃取您的信息。不要输入或粘贴您不理解的代码。,
Utilization %,利用率%,
Valid,有效,
Valid Login id required.,有效的登錄ID必需的。,
Valid email and name required,需要有效的電子郵件和姓名,
Validate Field,验证字段,
Validation Error,验证错误,
Validity,有效性,
Value,值,
Value Based On,金额字段,
Value Change,值變動,
Value Changed,更改的值,
Value To Be Set,價值待定,
Value cannot be changed for {0},值不能被改變為{0},
Value cannot be negative for,值不能为负,
Value cannot be negative for {0}: {1},{0}的值不能为负：{1},
Value for a check field can be either 0 or 1,一檢查字段值可以為0或1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,{1} 中的字段 {0} 值太长，长度应该小于 {2},
Value for {0} cannot be a list,{0}不能是列表值,
Value from this field will be set as the due date in the ToDo,来自此字段的值将在待办事项中设置为截止日期,
Value missing for,缺少值,
Value must be one of {0},值必须是 {0} 之一,
Value to Validate,待验证的值,
Value too big,值過大,
Value {0} missing for {1},{1} 不包括值 {{0},
Value {0} must be in the valid duration format: d h m s,值{0}必须采用有效的持续时间格式：dhms,
Value {0} must in {1} format,值{0}必须为{1}格式,
Values Changed,值已更改,
Verdana,宋體,
Verfication Code,驗證碼,
Verification,验证,
Verification Code,验证码,
Verification Link,验证链接,
Verification code email not sent. Please contact Administrator.,验证码电子邮件未发送。请联系管理员。,
Verification code has been sent to your registered email address.,驗證碼已發送到您註冊的電子郵件地址。,
Verified,验证,
Verify,確認,
Verify Password,確認密碼,
Verifying...,驗證中...,
Version,版本,
Version Updated,版本更新,
Video URL,影片网址,
View,視圖,
View All,查看全部,
View Comment,查看评论,
View Full Log,查看全部日志,
View List,查看列表,
View Log,查看日志,
View Permitted Documents,查看允許的文件,
View Properties (via Customize Form),視圖屬性（通過自定義窗體）,
View Ref,查看参考,
View Report,查看报告,
View Settings,視圖設置,
View Switcher,视图切换,
View Website,查看網站,
View document,查看文檔,
View report in your browser,在瀏覽器中查看報告,
View this in your browser,查看該在你的瀏覽器,
View {0},查看{0},
Viewed By,由...觀看,
Virtual,虚拟,
Visibility,是否显示,
Visit,訪問,
Visit Web Page,访问网页,
Warehouse,倉庫,
Warning,警告,
Warning: Unable to find {0} in any table related to {1},警告：無法找到{0}與任何表{1},
Warning: Updating counter may lead to document name conflicts if not done properly,警告：若更新不当会导致新单据与现有单据重复，不能保存,
Was this article helpful?,本文是否有帮助？,
Watch Video,观看视频,
We have received a request for deletion of {0} data associated with: {1},我们收到了删除与以下相关的{0}数据的请求：{1},
We have received a request from you to download your {0} data associated with: {1},我们已收到您的请求，要求您下载与{1}相关联的{0}数据,
Web Form,網頁表單,
Web Form Field,網頁表單欄位,
Web Form Fields,網頁表單欄位,
Web Page,網頁,
Web Page Block,网页块,
Web Page View,网页浏览,
Web Template,网页范本,
Web Template Field,Web模板字段,
Web Template Values,Web模板值,
Web View,Web視圖,
Webhook,網絡掛接,
Webhook Data,Webhook數據,
Webhook Header,Webhook標題,
Webhook Headers,Webhook標題,
Webhook Request,Webhook請求,
Webhook Secret,Webhook的秘密,
Webhook Security,Webhook安全,
Webhook Trigger,网络挂接触发条件,
Webhook URL,Webhook URL,
Website,網站,
Website Analytics,网站分析,
Website Manager,網站管理,
Website Meta Tag,网站元标记,
Website Route Meta,网站路径元数据,
Website Route Redirect,网站路径重定向,
Website Script,網站腳本,
Website Search Field,网站搜索字段,
Website Settings,網站設定,
Website Sidebar,網站邊欄,
Website Sidebar Item,網站側欄項目,
Website Slideshow,網站連續播放,
Website Slideshow Item,網站幻燈片項目,
Website Theme,網站主題,
Website Theme Ignore App,网站主题忽略应用,
Website Theme Image,網站主題形象,
Website Theme Image Link,網站主題圖像鏈接,
Wednesday,星期三,
Week,週,
Weekdays,平日,
Weekly,每週,
Weekly Long,每周长,
Welcome,欢迎,
Welcome Email Template,欢迎电子邮件模板,
Welcome email sent,歡迎發送電子郵件,
Welcome to {0},歡迎{0},
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",允许访问不登录系统的情况下上传文件，通常用于收集申请表之类的资料,
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",上传文件时强制使用网页上传图片机制，如未勾选，如侦测是移动设备则默认使用移动设备照相机,
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",當您修改一個文件後，取消和保存，它會得到一個新的數字，是一個版本的舊號碼。,
Which view of the associated DocType should this shortcut take you to?,该快捷方式应该带您到关联的DocType的哪个视图？,
Width,寬度,
Widths can be set in px or %.,寬度可以在像素或％設定。,
Wildcard Filter,通配符过滤器,
"Will add ""%"" before and after the query",查询前后将添加“％”,
Will be used in url (usually first name).,在URL（通常是第一個名字）將被使用。,
Will be your login ID,將是您的登錄ID,
Will only be shown if section headings are enabled,如果章節標題啟用才會顯示,
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,为非活跃站点每天运行后台任务，默认4天,
With Letter head,隨著信頭,
Worflow States Don't Exist,蠕变状态不存在,
Worker Information,进程信息,
Worker Name,进程名,
Workflow,工作流,
Workflow Action,工作流程執行,
Workflow Action Master,工作流操作主,
Workflow Action Name,工作流程執行名稱,
Workflow Action Permitted Role,工作流操作被授权角色,
Workflow Action is not created for optional states,没有为可选状态创建工作流操作,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,允许拖拽工作流状态，连接状态生成状态转换规则，还可以通过左边栏更新状态与转换规则属性,
Workflow Document State,工作流程文件狀態,
Workflow Name,工作流程名稱,
Workflow State,工作流程狀態,
Workflow State Field,工作流程狀態字段,
Workflow State not set,工作流程狀態未設置,
Workflow State transition not allowed from {0} to {1},不允许从{0}到{1}的工作流状态转换,
Workflow Status,工作流状态,
Workflow Transition,工作流程轉換,
Workflow state represents the current state of a document.,工作流狀態表示文檔的當前狀態。,
Workspace,工作区,
Workspace Chart,工作区图表,
Workspace Link,工作区链接,
Workspace Manager,工作区管理员,
Workspace Quick List,工作区快速访问列表,
Workspace Shortcut,工作区捷径,
Write,寫,
Wrong Fetch From value,从价值中提取错误,
X Axis Field,X軸場,
X Field,X轴字段,
XLSX,XLSX,
Y Axis,Y轴字段,
Y Axis Fields,Y軸場,
Y Field,Y轴字段,
Yahoo Mail,雅虎郵箱,
Yandex.Mail,Yandex.Mail,
Year,年結,
Yearly,每年,
Yellow,黄色,
Yes,是的,
You,你,Name of the current user. For example: You edited this 5 hours ago.
You are connected to internet.,你連接到互聯網。,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},您无权访问此{0}记录，因为它链接到{1}“{2}”在字段{3},
You are not allowed to create columns,你無權來創建列,
You are not allowed to delete Standard Report,您无权删除标准报告,
You are not allowed to delete a standard Website Theme,你不允許刪除標準的網站主題,
You are not allowed to export {} doctype,未被授权导出单据类型{},
You are not allowed to print this report,您不允許打印此報告,
You are not allowed to send emails related to this document,你不被允許發送與此相關的文檔的電子郵件,
You are not allowed to update this Web Form Document,你不允許更新此網頁表單文件,
You are not connected to Internet. Retry after sometime.,你沒有連接到互聯網。在某個時間後重試。,
You are not permitted to access this page.,你不允許訪問此頁面。,
You are not permitted to access this resource.,不允许调用内部非白名单方法,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,您现在正在关注此单据。您将通过电子邮件收到每日更新。您可以在“用户设置”中进行更改。,
You attached {0},你添加了附件 {0},Form timeline
You can add dynamic properties from the document by using Jinja templating.,您可以通過使用Jinja模板從添加文件動態特性。,
You can also copy-paste this ,您也可以复制粘贴它,
You can also copy-paste this {0} to your browser,您也可以将此{0}复制粘贴到浏览器中,
"You can change Submitted documents by cancelling them and then, amending them.",您可以通過取消他們，然後，對其進行修正更改已提交的文件。,
You can only upload upto 5000 records in one go. (may be less in some cases),你一次只能上最多5000條記錄。 （在某些情況下可能更少）,
"You can select one from the following,",您可以从以下选项中选择一个，,
You can try changing the filters of your report.,可尝试变更报表过滤条件,
You can use Customize Form to set levels on fields.,您可以使用自定義表格中的字段設置的水平。,
You can use wildcard %,可以使用通配符％,
You can't set 'Options' for field {0},您不能為字段{0}設置“選項”,
You can't set 'Translatable' for field {0},您無法為字段{0}設置“可翻譯”,
You cannot create a dashboard chart from single DocTypes,不能为单记录单据类型创建统计图表,
You cannot give review points to yourself,你不能送出评审点数给自己,
You cannot unset 'Read Only' for field {0},你不能沒有設置&#39;只讀&#39;現場{0},
You changed the value of {0},你更改了 {0},
You changed the value of {0} {1},你变更了 {0} {1},
You changed the values for {0},你变更了 {0},
You changed the values for {0} {1},你变更了 {0} {1},
You changed {0} to {1},你更改了 {0} 为 {1},Form timeline
You created this,你创建了本单据,
You do not have enough permissions to access this resource. Please contact your manager to get access.,您沒有足夠的權限來訪問該資源。請聯繫您的經理，以獲得訪問權。,
You do not have enough permissions to complete the action,您沒有足夠的權限來完成動作,
You do not have enough points,你没有足够的能量点数,
You do not have enough review points,没有足够的评审点数,
You do not have permissions to cancel all linked documents.,没有权限取消所有关联的单据,
You don't have access to Report: {0},您沒有訪問報告：{0},
You don't have permission to access this file,您沒有權限訪問該文件,
You don't have permission to get a report on: {0},你無權得到一份報告：{0},
You don't have the permissions to access this document,您沒有訪問此文件的權限,
You gained {0} point,你获得了{0}分,
You gained {0} points,你获得了{0}分,
You have a new message from: ,您收到以下新消息：,
You have been successfully logged out,您已成功退出,
You have unsaved changes in this form. Please save before you continue.,你在本表格未保存的更改。,
You have unseen {0},待查看{0},
You haven't added any Dashboard Charts or Number Cards yet.,尚未创建统计图表或数字卡,
You haven't created a {0} yet,暂无数据 {0},
You last edited this,你最新修订了本单据,
You must login to submit this form,您必須登錄才能提交此表單,
You need to be in developer mode to edit a Standard Web Form,你需要在開發模式編輯標準Web窗體,
You need to be logged in and have System Manager Role to be able to access backups.,您需要先登錄，並具有系統管理員角色才能夠訪問備份。,
You need to be logged in to access this page,您需要登錄才能訪問該頁面,
You need to be logged in to access this {0}.,您需要登錄才能訪問此{0}。,
You need to create these first: ,您需要先创建这些：,
You need to enable JavaScript for your app to work.,您需要为应用程序启用JavaScript。,
"You need to have ""Share"" permission",你需要有“共享”權限,
You need to install pycups to use this feature!,您需要安装pycups才能使用此功能！,
You need write permission to rename,您需要寫入權限才能重新命名,
You seem good to go!,你看起来不错！,
You selected Draft or Cancelled documents,您選擇了草稿或已取消的文檔,
You submitted this document,你提交本单据,Form timeline
You submitted this document {0},你提交了 {0},Form timeline
You unfollowed this document,您取消了对该单据的关注,
Your Country,你的國家,
Your Language,你的語言,
Your Name,你的名字,
Your Shortcuts,快速访问,
Your account has been locked and will resume after {0} seconds,您的帳戶已被鎖定，並將在{0}秒後恢復,
Your assignment on {0} {1} has been removed by {2},您在{0} {1}上的分配已被{2}删除,
Your connection request to Google Calendar was successfully accepted,您的Google日曆連接請求已成功接受,
Your email address,您的電子郵件地址,
Your login id is,您的登錄ID是,
Your organization name and address for the email footer.,您的組織名稱和地址為電子郵件的頁尾。,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",查詢已收到。我們將儘快回覆郵件。如果您有任何其他的訊息，請回覆此郵件。,
"Your session has expired, please login again to continue.",您的會話已過期，請再次登錄以繼續。,
Zero,零,
Zero means send records updated at anytime,零表示隨時更新發送記錄,
_doctype,_文件格式,
_report,_報告,
added,添加了,
added rows for {0},新增了 {0} 明细行,
adjust,調整,
after_insert,新增,
align-center,對準中心,
align-justify,對齊對齊,
align-left,靠左對齊,
align-right,靠右對齊,
and,和,
arrow-down,箭頭向下,
arrow-left,箭頭左,
arrow-right,箭頭向右,
arrow-up,向上箭頭,
asterisk,星號,
backward,落後,
ban-circle,禁令圈,
barcode,條碼,
beginning with,以此开头,
bell,鐘,
blue,蓝色,
bold,粗體,
book,書,
bookmark,書籤,
briefcase,公文包,
bullhorn,擴音器,
by Role,按角色,
calendar,日历,
camera,相機,
canceled,取消,
certificate,證書,
check,检查,
chevron-down,人字形-下,
chevron-left,人字形-左,
chevron-right,人字形-右,
chevron-up,人字形-上,
circle-arrow-down,圓圈箭頭向下,
circle-arrow-left,圓圈箭頭向左,
circle-arrow-right,圓圈箭頭向右,
circle-arrow-up,圓圈箭頭向上,
clear,清除,
cog,COG,
comment,评论,
darkgrey,深灰色,
dashboard,数据面板,
dd-mm-yyyy,dd-mm-yyyy,
dd.mm.yyyy,dd.mm.yyyy,
dd/mm/yyyy,dd/mm/yyyy,
deferred,已延迟,
"document type..., e.g. customer",文檔類型...，如客戶,
download,下载,
download-alt,下載的Alt,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""",例如“支持“，”銷售“，”傑里楊“,
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,例如：（55 + 434）/ 4 =或Math.sin（Math.PI / 2）...,
e.g. pop.gmail.com / imap.gmail.com,例如pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,如replies@yourcomany.com。所有答复將得出這樣的收件箱。,
e.g. smtp.gmail.com,例如smtp.gmail.com,
e.g.:,例如：,
edit,编辑,
eject,噴射,
email,电子邮件,
email inbox,收件箱,
empty,空,
envelope,信封,
exclamation-sign,驚嘆號標誌,
eye-close,眼睛閉,
eye-open,眼開,
facebook,脸书,
facetime-video,FaceTime的視頻,
failed,失败,
fairlogin,fairlogin,
fast-backward,快退,
fast-forward,快進,
file,文件,
film,影片,
filter,过滤器,
finished,已完成,
fire,火,
flag,旗標,
folder-close,文件夾閉,
folder-open,文件夾打開,
font,字形,
forward,轉發,
fullscreen,fullscreen,
gained by {0} via automatic rule {1},由{0}通过自动规则{1}获得,
gift,禮物,
glass,glass,
globe,地球,
green,绿色,
hand-down,手向下,
hand-left,手向左,
hand-right,手向右,
hand-up,手向上,
hdd,硬盤,
headphones,頭戴耳機,
heart,心臟,
home,家,
hub,集市(Hub)网站,
icon,图标,
in minutes,分,
inbox,收件箱,
indent-left,左邊縮排,
indent-right,右邊縮排,
info-sign,資訊符號,
italic,斜體,
just now,剛剛,
leaf,休假,
link,链接,
linkedin,行人,
list,名单,
list-alt,列表ALT,
lock,鎖,
logged in,已登录,
magnet,磁鐵,
map-marker,地圖標記,
merged {0} into {1},{0}合併為{1},
minus,減,
minus-sign,減號,
mm-dd-yyyy,mm-dd-yyyy,
mm/dd/yyyy,mm/dd/yyyy,
module,模块,
module name...,模塊的名稱...,
move,舉,
music,音樂,
new,新建,
new type of document,新類型的文件,
no failed attempts,沒有失敗的嘗試,
none of,沒有,
now,現在,
of,/,
off,關閉,
ok,好,
ok-circle,OK-圈,
ok-sign,OK符號,
old_parent,old_parent,
on_cancel,取消,
on_change,字段值变更,
on_submit,提交,
on_trash,删除,
on_update,变更,
on_update_after_submit,提交后变更,
one of,其中,
only.,整,
or,或,
orange,橙色,
page,页面,
pause,暫停,
pencil,鉛筆,
picture,圖片,
plane,飛機,
play,玩,
play-circle,玩圈,
plus,加,
plus-sign,加號,
print,打印,
purple,紫色,
qrcode,QRcode,
query-report,查詢的報告,
question-sign,問號,
queued,已进入队列,
random,隨機,
red,红色,
refresh,刷新,
remove,移除,
remove-circle,刪除圈,
remove-sign,刪除符號,
removed,去除,
removed rows for {0},删除了 {0} 明细行,
renamed from {0} to {1},從更名{0}到{1},
repeat,重複,
resize-full,調整大小－滿版,
